system:index,PfafIDrunoff_annua,countrunoff_annua,meanrunoff_annua,.geo
8322,436850,24062,0.7925148886774913,
8323,436860,8013,1.1107146001122417,
8324,436870,12914,0.9382125670507987,
8325,436880,9007,0.3866233908125208,
8326,436890,11400,0.5474262534903188,
8327,436900,8814,1.40747902415786,
8328,437001,45049,1.3804917227458666,
8329,437002,113,0.9209400953425776,
8330,437003,0,0.0,
8331,437004,0,0.0,
8332,437005,64,0.5842383748344845,
8333,438000,0,0.0,
8334,439001,41212,0.860526008759421,
8335,439002,0,0.0,
8336,441010,157,1.5074027332226558,
8337,441020,36812,0.6586583705411543,
8338,441030,4635,1.5921144651752512,
8339,441040,33695,0.7079434507903325,
8340,441051,2877,1.8141200883714539,
8341,441052,3710,1.421819473982874,
8342,441053,17342,1.4995138922425988,
8343,441054,11544,1.4956769149376956,
8344,441055,2824,1.706253753605208,
8345,441056,4248,1.2642645793449554,
8346,441057,12705,1.1566182350818937,
8347,441058,15827,0.8446700310234545,
8348,441059,22245,0.6887266201879098,
8349,441060,35379,1.1755221797245519,
8350,441070,48,-2.499959898153826,
8351,441080,18496,0.8933897642994251,
8352,441090,9366,1.2906380944969855,
8353,442100,24162,-0.5728361569297291,
8354,442201,6143,0.717687414938694,
8355,442202,26369,0.6096926423267226,
8356,442203,16278,0.8545044127969148,
8357,442204,7906,0.5188865530223526,
8358,442205,14628,0.6578606347749533,
8359,442206,11738,0.38253432435450774,
8360,442207,9826,0.9615054376877117,
8361,442208,7783,0.4647606507348914,
8362,442209,4889,1.0551792353049345,
8363,442300,31691,0.7914220404554555,
8364,442401,25,0.7442130293278914,
8365,442402,34699,1.0584630971063627,
8366,442403,506,0.7838226212634457,
8367,442404,22793,0.9725633202065004,
8368,442405,11421,1.07941186317648,
8369,442406,6127,0.9672622887815354,
8370,442407,9845,1.0230627938096897,
8371,442408,4814,0.9131476530020971,
8372,442409,4601,0.8682425866788647,
8373,442500,23383,1.006312778912759,
8374,442610,4759,0.6591199282395489,
8375,442620,5781,0.8717704198429198,
8376,442630,10067,0.7505985290811946,
8377,442641,15287,0.5766268907180804,
8378,442642,5006,0.472520035751091,
8379,442643,3417,0.13006033144737447,
8380,442644,5999,0.3849414035447638,
8381,442645,10080,0.2716506460899535,
8382,442646,7118,0.2632485190456802,
8383,442647,7675,0.1789968902378598,
8384,442648,5806,0.4195368024180177,
8385,442649,4002,0.4544128933936098,
8386,442650,10687,0.5764271464118927,
8387,442660,9950,0.2708117169536707,
8388,442670,4212,0.4404171390078694,
8389,442680,18395,0.1798322505675015,
8390,442690,16729,0.3085368703760751,
8391,442700,1505,1.3678434625138869,
8392,442710,5959,0.7866255801887259,
8393,442720,24277,0.9143975722519183,
8394,442730,31785,0.891828665657273,
8395,442740,15880,1.0779840082160892,
8396,442750,2518,1.340507671884587,
8397,442760,18174,1.1539725391910942,
8398,442770,14131,1.3977610193504195,
8399,442780,20694,1.1258574321555208,
8400,442791,146,1.39537907343611,
8401,442792,4944,0.5916026417927466,
8402,442793,19696,0.5331179470918207,
8403,442794,5879,0.248781854949632,
8404,442795,17878,0.41161292633213514,
8405,442796,9253,0.6537390770452578,
8406,442797,166,0.5859032323484039,
8407,442798,8200,0.48954684495771056,
8408,442799,89,0.38178943960907896,
8409,442800,32566,0.5451766257241771,
8410,442911,11370,0.3824713928752864,
8411,442912,11106,0.4846148115718174,
8412,442913,996,0.4832352316114526,
8413,442914,8941,0.6067049120961909,
8414,442915,3845,0.500941819990544,
8415,442916,13182,0.49282250035304453,
8416,442917,9904,0.4642244874959941,
8417,442918,3534,0.4499603581205046,
8418,442919,5280,0.35427954503197323,
8419,442920,19091,0.4713522180857862,
8420,442931,1616,0.3881808671549086,
8421,442932,5733,0.5585205662701704,
8422,442933,3006,0.4041650222985213,
8423,442934,9634,0.6105758372500797,
8424,442935,13012,0.4708920472900925,
8425,442936,11179,0.5684836120238679,
8426,442937,2960,0.6842559063340884,
8427,442938,7369,0.6453385933604385,
8428,442939,14603,0.48149050913447583,
8429,442940,15590,0.4265856340469012,
8430,442951,1085,0.20594675669799464,
8431,442952,1867,0.4185610215928343,
8432,442953,2420,0.46464375537862385,
8433,442954,3517,0.5202044346818426,
8434,442955,25755,0.38289363413425936,
8435,442956,9886,0.3145155112639084,
8436,442957,8,0.28214088528863673,
8437,442958,8721,0.2790248674291405,
8438,442959,1716,0.25532348842520514,
8439,442960,23249,0.28466552081054763,
8440,442970,6439,0.28504973801991407,
8441,442980,17766,0.27712387490182844,
8442,442990,26515,0.24955591034021832,
8443,443010,2147,0.43707575591212683,
8444,443020,7136,1.8063146577709126,
8445,443031,13121,1.7075693987155476,
8446,443032,2634,1.0143104151481206,
8447,443033,5825,0.9910442580870897,
8448,443034,3052,0.8908651214296197,
8449,443035,8527,1.7164588574592612,
8450,443036,3174,2.245651853656739,
8451,443037,10014,1.8948353888673244,
8452,443038,2558,0.8165436943404788,
8453,443039,4267,0.5403161753018811,
8454,443040,26390,0.7076854011734997,
8455,443050,547,0.5764717182836931,
8456,443061,1696,-0.2910336382440977,
8457,443062,23678,0.3842329692756481,
8458,443063,19880,-0.20062694172229265,
8459,443064,57116,0.29496112206131386,
8460,443065,2576,0.632938670139545,
8461,443066,30191,0.4155280964025317,
8462,443067,9777,-0.3324971574447137,
8463,443068,6490,0.36427052367990365,
8464,443069,24582,0.32978201516168987,
8465,443070,535,0.7866834625571508,
8466,443080,15546,0.865335107781195,
8467,443090,18,0.6756777482807941,
8468,444000,2079,1.6749937074804544,
8469,444010,148,1.6186868337110254,
8470,444020,34499,0.9313135112096728,
8471,444031,1021,0.9531982143895162,
8472,444032,5518,0.7550039338004276,
8473,444033,19929,1.1307634574297998,
8474,444034,15157,1.1864562885531593,
8475,444035,9480,1.397155319523341,
8476,444036,5396,1.293730357899634,
8477,444037,21358,1.1589144524078732,
8478,444038,15367,1.3356339099422114,
8479,444039,18391,1.855021128259365,
8480,444040,33657,1.3055545688512498,
8481,444051,2114,1.165528434495758,
8482,444052,4494,1.2297998107444335,
8483,444053,670,1.4328484268424482,
8484,444054,5205,1.4448426380467396,
8485,444055,13788,1.37810095967389,
8486,444056,7045,0.9818096637735424,
8487,444057,12905,1.4893547062001335,
8488,444058,3032,1.5799657331040926,
8489,444059,151,0.7651531341871955,
8490,444060,17391,1.3261458822522427,
8491,444070,608,0.9191747522498737,
8492,444071,6596,1.8833702604840077,
8493,444072,4990,1.241476866880647,
8494,444073,1078,2.2685512650541657,
8495,444074,3384,1.211874815419754,
8496,444075,6394,1.2117854984589342,
8497,444076,4202,1.1346836681107053,
8498,444077,17721,1.5963893155063094,
8499,444078,4230,0.9317274318442859,
8500,444079,2350,2.2719103900787276,
8501,444080,21201,1.6078566253364623,
8502,444090,12909,3.110833362306842,
8503,445100,12541,2.78790562701629,
8504,445200,11436,1.9958521956624562,
8505,445300,6120,2.504040804431033,
8506,445410,9482,1.8524401928113479,
8507,445420,18282,0.6319397385585834,
8508,445430,5489,0.4911027780832265,
8509,445440,24053,0.5517828915235113,
8510,445450,14733,0.2878133092733846,
8511,445460,19106,0.4713392155833951,
8512,445470,314,0.5147673408554343,
8513,445471,18112,0.3488321068318469,
8514,445472,15608,0.409458072072238,
8515,445473,4018,0.3282298133338199,
8516,445474,13032,0.4563912318985021,
8517,445475,14906,0.44520182416299514,
8518,445476,11270,0.6047556928679576,
8519,445477,37597,0.6031673041328776,
8520,445478,12618,0.29155762050252354,
8521,445479,66687,0.3631253406972767,
8522,445480,19188,0.28990076319757674,
8523,445490,40031,0.21539454892507046,
8524,445500,61,2.365459424930755,
8525,445601,18112,1.4765163478805194,
8526,445602,3036,0.8025434819921581,
8527,445603,3,1.0302605628967285,
8528,445604,2197,0.9788440242566686,
8529,445605,5376,0.7288196827564808,
8530,445606,2171,0.6195627202441268,
8531,445607,249,0.5931292697122423,
8532,445608,4872,0.523096318576807,
8533,445609,6178,0.38637404609087184,
8534,445700,35236,2.119391487727573,
8535,445811,21554,0.3687324224718997,
8536,445812,5501,1.2157809663015535,
8537,445813,8368,0.5764776397453593,
8538,445814,7753,0.49947326049856694,
8539,445815,5003,0.6909697047107781,
8540,445816,7466,0.987139546080655,
8541,445817,9418,0.5190022726760773,
8542,445818,8546,0.660869287593364,
8543,445819,7192,0.2798116470716655,
8544,445821,20986,0.4359153054842593,
8545,445822,31025,0.985942625119952,
8546,445823,23763,0.9958652007136879,
8547,445824,14719,1.550739670168151,
8548,445825,4984,1.2356591268586012,
8549,445826,9437,1.5258698980850887,
8550,445827,24059,2.120088870680587,
8551,445828,10141,2.125049136829369,
8552,445829,7812,2.1320575912434876,
8553,445830,30642,0.553062779282604,
8554,445841,270,0.4190543482632703,
8555,445842,20417,0.45236722449412775,
8556,445843,10139,0.24656893717286524,
8557,445844,8734,0.44165087866579084,
8558,445845,4696,0.31438620066113643,
8559,445846,6003,0.4102968876919344,
8560,445847,4479,0.4461396474026624,
8561,445848,2255,0.4808470275248257,
8562,445849,2090,0.5417997464162713,
8563,445850,22313,0.39675257018696675,
8564,445860,29211,0.6211790200750551,
8565,445871,2660,0.6956068127123102,
8566,445872,3682,0.9223584849415771,
8567,445873,2744,0.8530284385878862,
8568,445874,3058,0.7005618731527842,
8569,445875,1855,0.939203597524417,
8570,445876,9052,0.8906131930450346,
8571,445877,3585,1.0186664495082038,
8572,445878,12056,1.4619438037040484,
8573,445879,8955,1.1770951369021647,
8574,445880,30304,1.9228187989604575,
8575,445890,31836,1.2374367305745646,
8576,445900,19612,2.180652280280424,
8577,446000,7616,1.5773847798655198,
8578,451001,27581,2.7391516399209426,
8579,451002,12456,2.0528803913554317,
8580,451003,2769,3.394489386734276,
8581,451004,27012,1.789440286498733,
8582,451005,17941,2.7797330561160374,
8583,451006,17648,1.9117819267358664,
8584,451007,4517,1.811607938191548,
8585,451008,4815,1.6146129851535653,
8586,451009,3521,2.2852326583691855,
8587,452100,190,2.4977504943474216,
8588,452201,4770,2.214123388805845,
8589,452202,15035,1.5966475482413525,
8590,452203,6964,1.0521962385791779,
8591,452204,30940,3.426804265031,
8592,452205,19729,1.7682746403247984,
8593,452206,5925,1.8292001490360932,
8594,452207,9295,1.8213756322429757,
8595,452208,6243,1.025002940709357,
8596,452209,10414,1.332192592277941,
8597,452300,5314,0.9978422294293386,
8598,452400,3172,0.7168424872799523,
8599,452411,3873,-0.42700128135011145,
8600,452412,15043,1.0737305473229475,
8601,452413,1477,0.04256443308923182,
8602,452414,2023,0.7578905754298055,
8603,452415,861,-1.0903002402662691,
8604,452416,17531,1.4590315100200446,
8605,452417,1189,0.2634583826475432,
8606,452418,2492,1.0303534558344307,
8607,452419,1081,-0.8762931428261624,
8608,452420,1412,0.8668630522363305,
8609,452421,11244,0.8088695363783034,
8610,452422,12920,0.840848434489701,
8611,452423,19,-0.9312571316452725,
8612,452424,8408,0.7312582270892042,
8613,452425,19432,1.0240063649039126,
8614,452426,23932,1.3575299044394395,
8615,452427,15187,1.329643445987061,
8616,452428,11480,0.794420339040825,
8617,452429,13096,0.5371832851858972,
8618,452431,11274,0.420766078356839,
8619,452432,16895,0.7702169421866797,
8620,452433,277,0.07717465536711203,
8621,452434,22359,0.5459832526463277,
8622,452435,16788,0.46283007962257816,
8623,452436,56144,1.0355370860203714,
8624,452437,2498,0.14855880641994634,
8625,452438,87120,0.4567019126709616,
8626,452439,1703,0.6205060449225548,
8627,452441,12230,0.4536411544392099,
8628,452442,33253,0.7504232498478905,
8629,452443,32527,0.2717514568121106,
8630,452444,26104,1.0059111208592697,
8631,452445,9733,0.7772927570188183,
8632,452446,18387,0.9158993568285767,
8633,452447,2121,1.0302624475479172,
8634,452448,9888,1.0149715946435165,
8635,452449,30492,0.6095444744674444,
8636,452451,3441,0.0540550285004921,
8637,452452,12257,0.461710413698314,
8638,452453,1929,0.4401343689405877,
8639,452454,10431,0.7233289347346665,
8640,452455,5395,-0.4172066895618209,
8641,452456,40358,0.3531445808532868,
8642,452457,9586,0.14154850514432457,
8643,452458,22266,0.37144849203399677,
8644,452459,740,-0.44953738565280327,
8645,452461,15359,0.12334249964371763,
8646,452462,9315,0.46113081691154656,
8647,452463,36,-0.48374660493914223,
8648,452464,33247,0.5067664231242767,
8649,452465,359,0.01103230319886776,
8650,452466,12837,0.21074845544160017,
8651,452467,28318,0.22437034206055664,
8652,452468,10361,1.0207963769569242,
8653,452469,15035,1.0073128618845533,
8654,452471,15918,0.24507637112737243,
8655,452472,36641,0.376195833151076,
8656,452473,8734,0.2422957707986516,
8657,452474,56572,0.3123676656787126,
8658,452475,471,-0.11628164912334904,
8659,452476,8584,0.24574850819059174,
8660,452477,5365,0.1429118554125664,
8661,452478,35945,0.18614369338009334,
8662,452479,48,-0.12038429962077943,
8663,452480,8040,0.033369286226231074,
8664,452481,12980,0.06566173127985263,
8665,452482,61465,0.05322572044165616,
8666,452483,2552,0.030745439228608076,
8667,452484,19630,0.22785817342845832,
8668,452485,1755,0.019777769391628106,
8669,452486,7348,0.15035471009183737,
8670,452487,139,-1.0752917635480492,
8671,452488,31901,0.21504086329830716,
8672,452489,37111,0.21404443666193265,
8673,452491,1766,0.1482187953784061,
8674,452492,33174,0.09469632443725848,
8675,452493,1318,0.11608675603385762,
8676,452494,5545,0.15356554077033685,
8677,452495,5469,-0.0609965500100352,
8678,452496,7892,0.25375259511298554,
8679,452497,1285,0.07130579648578195,
8680,452498,24259,0.06343285120539005,
8681,452499,24698,0.45153769236227664,
8682,452510,224,0.9941317385102486,
8683,452520,22811,1.2020308620361904,
8684,452530,37829,1.8229465953731234,
8685,452540,31003,1.5196849443486553,
8686,452550,20364,2.270053265661319,
8687,452561,183,-0.10176627608379826,
8688,452562,4905,2.0628837869031695,
8689,452563,909,2.23800068312394,
8690,452564,9779,1.0603590647592003,
8691,452565,1161,1.637510166617936,
8692,452566,13796,0.8708029834042496,
8693,452567,5705,0.9735320972620437,
8694,452568,2730,1.0131242812207604,
8695,452569,4390,1.0100606170480944,
8696,452570,11536,1.811173588518964,
8697,452580,25495,1.4772155175670183,
8698,452591,53,1.394634856773745,
8699,452592,1648,1.3616737661956533,
8700,452593,2116,1.5659283105014676,
8701,452594,3250,1.595624608505059,
8702,452595,3304,1.4933095364049547,
8703,452596,14228,1.357930761709568,
8704,452597,6703,1.5012775834241092,
8705,452598,16572,1.2031090253073977,
8706,452599,654,1.4349645687042545,
8707,452601,3006,1.9606147922740222,
8708,452602,3263,2.1601742652958293,
8709,452603,5186,2.61098295331903,
8710,452604,10685,1.7546359327352916,
8711,452605,10887,2.240170345825607,
8712,452606,3099,0.3047129080596135,
8713,452607,666,0.3862371162509132,
8714,452608,3447,0.5068149406676649,
8715,452609,4530,0.39282204922864605,
8716,452700,29716,1.9114733527810843,
8717,452801,2227,2.542881369969162,
8718,452802,16130,2.4198806868843663,
8719,452803,1504,2.1238268564531717,
8720,452804,4342,2.1476961269714927,
8721,452805,5792,2.0063287290136764,
8722,452806,2428,2.135977169556655,
8723,452807,7079,2.4952678234045096,
8724,452808,6426,1.9869850936359044,
8725,452809,9073,1.2896446753815993,
8726,452910,28584,2.0008975064691503,
8727,452920,38948,0.5136526673266456,
8728,452930,2880,0.657811302356907,
8729,452940,24078,0.380351861550344,
8730,452950,36878,0.4124037169139208,
8731,452961,1152,0.28153281396078694,
8732,452962,6682,0.267362683029157,
8733,452963,14537,0.26560689879561394,
8734,452964,5272,0.22278761118649185,
8735,452965,1798,0.2486324201186016,
8736,452966,3013,0.2102568726914827,
8737,452967,1891,0.21838105901245494,
8738,452968,3124,0.21227449267525605,
8739,452969,6507,0.2228999384760464,
8740,452971,6902,0.27358587695477327,
8741,452972,15205,0.42200618747346125,
8742,452973,5017,0.29195910333168773,
8743,452974,9997,0.28239722587629584,
8744,452975,547,0.31618072268577985,
8745,452976,18884,0.4091898349781235,
8746,452977,4903,0.3144573126166281,
8747,452978,7265,0.38770240430492847,
8748,452979,3992,0.2965877219438931,
8749,452980,27176,0.32483405595930215,
8750,452990,710,0.8486206626706821,
8751,452991,16379,0.4293620491524838,
8752,452992,7737,0.5457333543033177,
8753,452993,11793,0.44099739600586435,
8754,452994,5211,0.21412174518479174,
8755,452995,2992,0.2324212663724982,
8756,452996,4049,0.3257291459633107,
8757,452997,290,0.24007587873852776,
8758,452998,4997,0.26859817645852724,
8759,452999,15226,0.4195099900048421,
8760,453111,13783,1.7647032456872063,
8761,453112,2842,1.489969791733035,
8762,453113,4214,1.062249069452512,
8763,453114,9681,1.074859501947115,
8764,453115,1210,1.0434576995980356,
8765,453116,6751,0.9494217707191257,
8766,453117,3975,1.0314772807366035,
8767,453118,4317,1.1407543150883637,
8768,453119,10895,1.1096865271426297,
8769,453120,37946,0.8863726675631826,
8770,453130,1162,-0.6345921280936652,
8771,453141,179,-1.9392180132137466,
8772,453142,8593,0.7181797690158204,
8773,453143,27,-3.5073315530578637,
8774,453144,10271,1.1432264220161237,
8775,453145,5448,0.35317240586350385,
8776,453146,9003,0.6250369995361518,
8777,453147,6006,0.7253782107930996,
8778,453148,2531,0.6855970407242836,
8779,453149,5901,0.6454223545690347,
